0.0590691040425643,-0.12866658186170238,A
-0.34081351640395513,-0.0753625116601364,A
0.12538524969997208,0.1983906912826633,B
0.11768932800671719,0.09659039322609231,A
-0.30598948920361163,0.11663583677269927,A
-0.09104276489997477,0.16384356607606085,A
-0.5065822920900886,0.02952244482589816,A
0.43571071773492165,-0.2315147990719388,B
0.17730607658993425,0.2505988475781344,B
-0.009854754500644717,-0.18776751171223963,B
0.11983482839313,-0.15830457156128638,A
-0.04853286482042425,-0.30806876150593976,B
0.2817096710573232,0.39118746853330694,A
0.2392803499975107,-0.1393148006378774,A
0.23223539101371105,0.05786354464004617,B
0.1612113830669577,0.03737272717984593,B
0.26100597184058855,-0.22899607091646607,B
-0.3915628580497603,-0.07163583228141877,B
0.1708257984243818,0.07934069204678534,B
-0.11057533371124922,0.09329267146237331,A
-0.12381710013443224,-0.09996371461948622,B
0.16559241477887343,-0.008059750206186775,A
-0.20139962319121354,0.24650502090041515,B
-0.10960353431473782,0.18619504541897725,A
-0.07461510818693179,-0.08353347024529106,A
-0.0017453944826446553,-0.09496866923283408,A
0.5115244091774575,0.3035747858937976,A
0.25926431663100774,-0.057466142271595515,A
0.017731762775156364,0.0008046765722110139,B
-0.0036243951983647225,-0.16291713459036097,A
