0.024396481087763915,-0.11359344967026393,-0.08742466175791845,-0.18282792627138814,-0.15148383271198762,1.0
0.09470381258609845,-0.1041931186949554,-0.39820200090147234,0.12231295102546125,0.06384718606992647,0.0
0.06853307816997174,0.005076702452633568,0.05962323351925158,0.22448360032311415,0.16910467470199345,1.0
0.39083917820182706,-0.2634956264253147,-0.16255664381677917,-0.09997724366089526,-0.09354464410148816,1.0
0.34772707654138457,-0.1802297922324396,-0.06728129660827273,-0.2156551103184699,0.14445716291185137,1.0
-0.43929357214257103,-0.04582263126808955,-0.05472699103130077,0.2345720591746006,0.24135577665267235,1.0
0.014115969346566873,-0.2422722328423567,-0.057103977420662394,0.0351807881180896,0.151463407301269,1.0
0.00983564147344773,-0.16353962700166746,-0.06697330933602869,0.003644535118036018,0.11684741345765162,1.0
-0.31562482442682016,-0.30979797978570894,-0.05789896044532873,-0.20795352323676763,0.0028850295174221684,0.0
-0.22944022206322334,-0.12505266103761578,0.03923029046562049,-0.2476684240972214,-0.278571413388931,0.0
0.1132866911842435,0.27393060608353936,-0.4002981156029033,-0.028821355472427274,0.2858895385557257,0.0
0.031173097180905503,-0.02106747135350232,-0.037671515196791634,-0.119907161872107,-0.19554713331419252,1.0
0.10595810789601295,0.18443173230127696,0.03503651369652421,0.1944189335103048,0.46170003419116407,1.0
0.2276378445929399,-0.09198057545600868,0.10267681947050658,-0.3077977780646143,-0.12712868113511577,1.0
-0.08449938877357845,0.005375388432983862,-0.20569268741176452,0.08853585385003047,0.3024015638308137,1.0
-0.17203342575764446,0.05243984682697505,-0.17094016419922198,-0.3366183683221527,-0.11938743632591096,0.0
0.016479292566200194,0.07438003273844511,-0.1263365317560955,0.19939420758862592,-0.4945713114802252,0.0
-0.05622160880376781,0.17650834914644897,-0.07783235903486496,-0.169049139972635,-0.014248237279613924,0.0
-0.044098480170461085,-0.24413601692548284,0.16427271709659316,-0.37239113585094397,0.2338842061159442,0.0
-0.32904039165477567,0.1286169408395059,-0.12331035951516561,0.08374025255825464,-0.005276552905771461,1.0
-0.006568852248806369,-0.08202375232887121,0.004859432975205921,0.16584773380336792,-0.10993934735643328,1.0
0.1826100049529317,-0.01577633186284604,-0.0839680741904984,-0.3870432235509055,0.05424879103281909,1.0
-0.1629037053012442,-0.03749929788071509,-0.19440084440141137,-0.2051801945169588,-0.08245957012718264,0.0
-0.310957453820844,-0.16518647434248507,0.042856039057943274,-0.24223380607286252,0.1565514253203675,0.0
-0.10214845059636324,0.3676921020825508,-0.00305782382476856,-0.06564672283729937,0.2533272949264477,0.0
-0.12970746616049386,0.11794137405386296,-0.000890968918162929,0.13887205566474123,0.02496076973854835,1.0
0.12756152055600214,-0.1746023922882998,-0.12745555244823378,0.44738529950605815,-0.1007700911323874,1.0
0.39511384054438875,0.1915081738201965,-0.15458534164719184,-0.14778533178124734,0.48958719046033405,1.0
0.0507369039968724,-0.12984100113612076,-0.038008831499980036,-0.09340772483803693,0.04243759326934395,1.0
0.29682154431120383,0.01870259216152121,0.03092443396861981,0.08487556953332283,-0.024872066573295715,0.0
0.0345295089085136,-0.14432813171814743,-0.17403643957108317,-0.37277306992652703,0.12339296228170374,0.0
-0.33293458280644694,-0.3673150170766764,-0.28153839980100787,-0.2203303500114446,-0.23504705525279826,1.0
-0.27910796359055323,-0.048547793996336935,-0.02452172807376124,-0.048525199688367555,0.14674100569212006,0.0
0.08255981047370739,0.12681619718277884,0.21434930564270194,0.057959309688966544,-0.10870672902241496,1.0
0.31395991202676976,0.05217209836184322,-0.10561492763873528,0.2332679872388825,-0.2291626395752296,1.0
0.3224130176366592,0.05680213419758249,-0.10671359722313403,0.17248872532291237,0.023832564588516052,0.0
0.024610325485320047,-0.029726032405353375,-0.18188550026574957,0.5011845161604751,-0.04049400178748782,0.0
-0.1410749525621878,0.11886747023504801,-0.037050093275443556,0.057318451527675535,-0.0037997376410367567,0.0
-0.1653302111575492,0.3094901442598979,0.017057122245449686,-0.011745698141089778,-0.2710100907027058,1.0
0.23428299455188295,-0.08726973652606787,0.08078229875958792,-0.05797991495493099,-0.16414285516815819,0.0
0.19698221236085725,0.16143544094792903,-0.015068954515767806,0.11493751497266545,-0.17697633515266376,0.0
-0.32521079120237206,-0.21673066088987283,0.11759753246871466,0.25842220939666666,0.22811557642513836,1.0
0.11799844564516959,-0.3001474664979433,-0.08568083265340608,0.1749217363151231,-0.06955376381204874,0.0
-0.07532896260717503,-0.4214321923451714,-0.12421771794581137,-0.419416544712341,-0.13170580112341276,0.0
0.21412618607452616,-0.3019395479230199,0.06803273478007425,0.3999874490842587,0.13890018868737405,0.0
-0.5487285921827849,0.0610621667175702,-0.011228474315972431,0.13521192271429372,-0.17595374374032866,0.0
-0.33315758123064637,0.2781865297375314,0.37653937314488095,-0.10819162719917096,0.08403964284898811,1.0
0.07454005324581092,-0.05545685250243996,0.33968319239870814,-0.19879004538937758,0.312524181231514,1.0
0.3358354590308508,0.20527322888530228,-0.18188469411681965,-0.1174948093558196,-0.02066860972304196,1.0
0.23831803074963942,0.02547703476078545,0.04749130437520887,-0.2022855633147693,-0.32673822648070366,0.0
